FECHA;HORA;ACO;AJM;ATI;BJU;CAM;CCA;CHO;CUA;FAC;FAR;HGM;INN;IZT;LLA;LPR;MER;MGH;MON;MPA;NEZ;PED;SAG;SAC;SFE;SJA;TAH;TLA;TLI;UAX;UIZ;VIF;XAL
04/01/2020;24;-99,00;0,10;-99,00;0,20;0,20;0,20;-99,00;0,10;0,30;-99,00;-99,00;0,20;0,20;0,30;0,20;0,20;0,20;0,30;0,10;0,60;0,20;0,30;0,60;0,30;-99,00;0,10;0,10;0,50;0,30;0,30;0,40;0,30
05/01/2020;1;-99,00;0,10;-99,00;0,10;0,20;0,20;-99,00;0,20;0,20;-99,00;-99,00;0,30;0,10;0,10;0,00;0,20;0,30;0,80;0,10;0,60;0,20;0,40;0,50;0,20;-99,00;0,10;0,10;0,50;0,20;0,30;0,30;0,40
05/01/2020;2;-99,00;0,00;-99,00;0,10;0,10;0,20;-99,00;0,20;0,20;-99,00;-99,00;0,20;0,10;0,20;0,00;0,10;0,20;0,70;0,00;0,50;0,20;0,20;0,50;0,20;-99,00;0,00;0,00;0,60;0,60;0,20;0,30;0,20
05/01/2020;3;-99,00;0,10;-99,00;0,10;0,10;0,20;-99,00;0,20;0,10;-99,00;-99,00;0,10;0,10;0,20;0,30;0,00;0,10;0,40;0,10;0,30;0,10;0,20;0,30;0,10;-99,00;0,20;0,00;0,70;0,50;0,30;0,20;0,20
05/01/2020;4;-99,00;0,20;-99,00;0,10;0,30;0,10;-99,00;0,10;0,10;-99,00;-99,00;0,20;0,30;0,10;0,40;0,10;0,00;0,30;0,00;0,20;0,10;0,10;0,30;0,10;-99,00;0,20;0,30;0,70;0,30;0,10;0,20;0,30
05/01/2020;5;-99,00;0,20;-99,00;0,30;0,50;0,20;-99,00;0,10;0,10;-99,00;-99,00;0,20;0,20;0,40;0,40;0,10;0,00;0,40;0,00;0,10;0,10;0,20;0,10;0,00;-99,00;0,10;0,40;0,80;0,20;0,10;0,20;0,20
05/01/2020;6;-99,00;0,20;-99,00;0,30;0,40;0,30;-99,00;0,20;0,10;-99,00;-99,00;0,10;0,30;0,20;0,40;0,40;0,10;0,30;0,00;0,10;0,20;0,10;0,10;0,10;-99,00;0,20;0,10;0,80;0,10;0,00;0,30;0,30
05/01/2020;7;-99,00;0,20;-99,00;0,40;0,40;0,30;-99,00;0,40;0,30;-99,00;-99,00;0,10;0,10;0,20;0,40;0,50;0,10;0,30;0,10;0,20;0,10;0,20;0,20;0,20;-99,00;0,10;0,10;0,80;0,10;0,10;0,40;0,40
05/01/2020;8;-99,00;0,20;-99,00;0,60;0,30;0,40;-99,00;0,50;0,40;-99,00;-99,00;0,10;0,50;0,50;1,00;0,70;0,60;0,80;0,10;0,30;0,20;0,60;0,70;0,20;-99,00;0,30;0,30;0,90;0,40;0,40;0,50;0,60
05/01/2020;9;-99,00;0,40;-99,00;0,70;0,40;0,50;-99,00;0,50;0,70;-99,00;-99,00;0,10;0,30;0,70;0,80;0,50;0,70;0,90;0,00;0,40;0,20;0,90;0,80;0,10;-99,00;1,20;0,60;1,10;0,40;0,50;0,60;0,70
05/01/2020;10;-99,00;0,50;-99,00;0,70;0,40;0,60;-99,00;0,50;0,40;-99,00;-99,00;0,10;0,30;0,50;0,90;0,60;0,40;0,20;0,00;0,40;0,20;0,60;0,70;0,40;-99,00;0,40;0,50;1,10;0,50;0,30;0,70;0,70
05/01/2020;11;-99,00;0,50;-99,00;0,60;0,20;0,60;-99,00;0,20;0,40;-99,00;-99,00;0,10;0,20;0,50;1,30;0,60;0,60;0,30;0,20;0,40;0,20;0,70;0,50;0,50;-99,00;0,30;0,20;0,90;0,40;0,30;0,60;0,70
05/01/2020;12;-99,00;0,40;-99,00;0,50;0,20;0,50;-99,00;0,10;0,30;-99,00;-99,00;0,20;0,30;0,60;0,70;0,60;0,40;0,20;0,30;0,40;0,30;0,70;0,40;0,30;-99,00;0,20;0,30;0,70;0,30;0,40;0,30;0,70
05/01/2020;13;-99,00;0,30;-99,00;0,30;0,20;0,30;-99,00;0,00;0,20;-99,00;-99,00;0,30;0,20;0,50;0,70;0,40;0,20;0,20;0,10;0,50;0,10;0,60;0,40;0,20;-99,00;0,10;0,20;0,50;0,20;0,30;0,20;0,50
05/01/2020;14;-99,00;0,20;-99,00;0,10;0,30;0,20;-99,00;0,20;0,10;-99,00;-99,00;0,40;0,10;0,40;0,90;0,10;0,00;0,20;0,10;0,40;0,10;0,20;0,30;0,00;-99,00;0,00;0,20;0,20;0,00;0,20;0,20;0,30
05/01/2020;15;-99,00;0,30;-99,00;0,10;0,40;0,10;-99,00;0,20;0,10;-99,00;-99,00;0,40;0,00;0,20;0,80;0,30;0,10;0,10;0,00;0,40;0,00;0,20;0,30;0,10;-99,00;0,10;0,20;0,20;0,10;0,20;0,20;0,20
05/01/2020;16;-99,00;0,20;-99,00;0,20;0,30;0,20;-99,00;0,20;0,10;-99,00;-99,00;0,40;0,00;0,10;1,00;0,20;0,10;0,20;0,10;0,30;0,00;0,00;0,40;0,10;-99,00;0,10;0,20;0,10;0,00;0,10;0,10;0,10
05/01/2020;17;-99,00;0,30;-99,00;0,30;0,20;0,20;-99,00;0,20;0,10;-99,00;-99,00;0,50;0,10;0,20;1,30;0,30;0,10;0,20;0,10;0,30;0,10;0,10;0,20;0,10;-99,00;0,20;0,10;0,10;0,10;0,10;0,20;0,10
05/01/2020;18;-99,00;0,40;-99,00;0,20;0,20;0,30;-99,00;0,30;0,20;-99,00;-99,00;0,50;0,30;0,30;1,10;0,30;0,10;0,10;0,20;0,30;0,10;0,20;0,30;0,10;-99,00;0,30;0,30;0,40;0,20;0,20;0,40;0,10
05/01/2020;19;-99,00;0,40;-99,00;0,40;0,50;0,40;-99,00;0,90;0,90;-99,00;-99,00;0,50;1,20;0,60;1,50;0,80;0,70;0,20;0,30;1,00;0,40;0,80;1,80;0,50;-99,00;0,40;0,50;0,50;0,60;0,80;0,50;0,10
05/01/2020;20;-99,00;0,30;-99,00;1,00;0,80;0,40;-99,00;1,70;0,60;-99,00;-99,00;0,50;1,30;0,40;0,70;0,50;0,30;1,10;0,20;1,80;0,40;0,60;2,00;0,50;-99,00;0,80;0,70;0,60;1,20;1,20;0,50;0,20
05/01/2020;21;-99,00;0,40;-99,00;0,90;0,90;0,60;-99,00;1,60;0,70;-99,00;-99,00;0,40;1,70;0,40;0,80;0,60;0,80;1,10;0,30;1,00;0,30;0,60;0,80;0,40;-99,00;0,90;0,50;0,60;1,10;1,10;0,80;1,00
05/01/2020;22;-99,00;0,50;-99,00;1,50;1,00;1,10;-99,00;1,00;1,40;-99,00;-99,00;0,40;2,10;0,50;1,90;0,60;1,70;1,70;0,40;0,70;0,70;0,60;0,90;0,40;-99,00;0,70;0,60;0,80;1,20;1,00;0,60;0,60
05/01/2020;23;-99,00;0,50;-99,00;1,70;1,30;1,00;-99,00;0,60;1,20;-99,00;-99,00;0,30;2,20;0,40;1,80;0,60;1,40;1,50;0,30;0,70;0,40;-99,00;1,50;0,30;-99,00;0,90;0,70;0,90;1,00;1,00;0,50;0,80
05/01/2020;24;-99,00;0,50;-99,00;1,30;0,80;0,80;-99,00;0,90;0,80;-99,00;-99,00;0,30;2,00;0,30;1,90;0,30;0,80;0,90;0,20;1,00;0,30;0,30;1,20;0,30;-99,00;1,10;0,50;0,90;1,00;1,10;0,80;0,60
06/01/2020;1;-99,00;0,50;-99,00;0,80;0,50;0,80;-99,00;0,60;0,60;-99,00;-99,00;0,30;1,10;0,20;1,30;0,30;0,70;0,80;0,10;0,60;0,30;0,80;0,70;0,40;-99,00;1,10;0,20;1,10;1,30;0,70;0,80;0,40
06/01/2020;2;-99,00;0,60;-99,00;-99,00;0,50;1,00;-99,00;0,70;0,70;-99,00;-99,00;0,20;0,90;0,30;1,30;0,30;0,80;0,90;0,20;0,50;0,30;0,80;0,70;0,20;-99,00;0,70;0,30;1,00;1,10;0,40;0,80;0,60
06/01/2020;3;-99,00;0,60;-99,00;-99,00;0,60;0,90;-99,00;0,70;0,70;-99,00;-99,00;0,20;0,80;0,70;1,20;0,70;1,10;0,50;0,10;0,50;0,30;0,50;0,50;0,10;-99,00;0,40;0,20;0,60;0,70;0,30;0,70;0,70
06/01/2020;4;-99,00;0,50;-99,00;-99,00;0,60;0,70;-99,00;0,50;0,60;-99,00;-99,00;0,20;0,90;0,40;1,30;0,40;0,90;0,50;0,10;0,50;0,30;0,30;0,50;0,20;-99,00;0,50;0,20;0,50;0,60;0,30;0,50;0,40
06/01/2020;5;-99,00;0,60;-99,00;-99,00;0,80;0,70;-99,00;0,30;0,60;-99,00;-99,00;0,20;0,80;0,20;1,20;0,20;0,80;0,50;0,10;0,40;0,30;0,10;0,40;0,10;-99,00;0,50;0,30;1,00;0,60;0,40;0,50;0,30
06/01/2020;6;-99,00;0,40;-99,00;-99,00;1,20;0,60;-99,00;0,40;0,80;-99,00;-99,00;0,10;0,70;0,60;1,20;0,40;0,80;0,70;0,20;0,60;0,30;0,60;0,80;0,10;-99,00;0,90;0,60;1,10;0,70;0,60;0,70;0,30
06/01/2020;7;-99,00;0,40;-99,00;-99,00;1,50;0,70;-99,00;0,60;1,40;-99,00;-99,00;0,10;1,10;1,20;1,60;1,00;1,40;0,80;0,20;0,70;0,40;0,80;1,40;0,40;-99,00;0,80;0,80;1,40;-99,00;1,00;1,00;1,10
06/01/2020;8;-99,00;0,30;-99,00;-99,00;2,60;1,10;-99,00;0,70;1,70;-99,00;-99,00;0,10;1,40;1,50;1,80;1,90;2,30;1,80;0,10;1,10;1,00;0,80;1,70;0,30;-99,00;0,80;1,50;2,40;-99,00;1,70;1,00;1,00
06/01/2020;9;-99,00;0,90;-99,00;-99,00;1,90;1,60;-99,00;1,70;2,20;-99,00;-99,00;0,10;2,00;1,00;2,20;0,80;1,70;1,40;0,10;2,40;0,90;0,90;2,80;0,20;-99,00;1,10;1,70;2,60;-99,00;1,00;0,90;1,80
06/01/2020;10;-99,00;1,20;-99,00;-99,00;1,40;1,50;-99,00;1,50;1,90;-99,00;-99,00;0,10;1,40;1,00;1,30;0,90;1,40;0,60;0,30;2,20;0,70;0,90;2,00;0,60;-99,00;0,70;1,60;2,80;-99,00;0,60;1,20;0,90
06/01/2020;11;-99,00;1,00;-99,00;-99,00;1,20;1,00;-99,00;0,70;1,90;-99,00;-99,00;0,10;0,90;1,10;1,30;1,30;1,20;0,40;0,40;1,70;0,80;1,00;1,50;0,80;-99,00;0,80;1,30;2,40;-99,00;0,40;1,00;0,30
06/01/2020;12;-99,00;0,60;-99,00;-99,00;1,00;0,80;-99,00;0,90;1,30;-99,00;-99,00;0,20;0,80;1,40;1,20;1,10;0,90;0,40;0,10;1,50;0,60;1,00;1,50;0,80;-99,00;0,50;1,10;1,50;0,80;0,70;0,70;0,30
06/01/2020;13;-99,00;0,40;-99,00;-99,00;0,70;0,60;-99,00;0,90;0,80;-99,00;-99,00;0,20;1,00;0,60;1,00;0,40;0,80;0,20;0,20;0,50;0,40;0,50;1,40;0,70;-99,00;0,20;1,00;0,60;0,90;0,50;0,40;0,30
06/01/2020;14;-99,00;0,40;-99,00;-99,00;0,60;0,50;-99,00;0,60;0,70;-99,00;-99,00;0,10;0,50;0,40;1,10;0,20;0,70;0,10;0,20;0,10;0,30;0,40;0,60;0,50;-99,00;0,20;0,60;0,50;1,00;0,10;0,40;-99,00
06/01/2020;15;-99,00;0,40;-99,00;0,20;0,60;0,70;-99,00;0,50;0,70;-99,00;-99,00;0,20;0,50;0,40;0,90;0,10;0,60;0,10;0,10;0,20;0,40;0,10;0,70;0,40;-99,00;0,10;0,60;0,50;0,90;0,10;0,40;-99,00
06/01/2020;16;-99,00;0,50;-99,00;0,10;0,60;0,50;-99,00;0,50;0,70;-99,00;-99,00;0,30;0,40;0,30;0,90;0,30;0,60;0,10;0,10;0,30;0,40;0,10;0,70;0,40;-99,00;0,10;0,80;0,40;0,70;0,00;0,30;-99,00
06/01/2020;17;-99,00;0,60;-99,00;0,10;0,70;0,40;-99,00;0,70;0,80;-99,00;-99,00;0,30;0,60;0,40;0,70;0,40;0,60;0,20;0,10;0,30;0,30;0,10;0,50;0,60;-99,00;0,00;0,80;0,40;0,50;0,10;0,30;0,70
06/01/2020;18;-99,00;0,70;-99,00;0,30;0,70;0,50;-99,00;0,90;0,60;-99,00;-99,00;0,30;0,70;0,40;0,80;0,60;0,80;0,30;0,10;0,30;0,50;0,30;0,30;0,70;-99,00;0,00;0,70;0,40;0,40;0,00;0,30;0,70
06/01/2020;19;-99,00;0,70;-99,00;0,70;0,60;0,80;-99,00;1,30;0,50;-99,00;-99,00;0,30;1,20;0,50;0,60;1,00;0,70;0,00;0,10;0,30;0,90;0,30;0,40;0,90;-99,00;0,30;1,10;0,60;0,40;0,20;0,60;0,30
06/01/2020;20;-99,00;0,90;-99,00;0,60;1,10;1,00;-99,00;0,50;0,80;-99,00;-99,00;0,40;1,60;0,70;0,90;0,70;0,70;0,10;0,20;0,40;1,10;0,50;0,40;1,00;-99,00;0,50;1,20;0,80;0,70;0,60;0,60;0,70
06/01/2020;21;-99,00;0,80;-99,00;1,20;1,30;1,20;-99,00;0,40;0,70;-99,00;-99,00;0,40;1,90;0,80;1,30;1,40;0,80;0,30;0,30;0,80;0,90;0,50;0,50;1,10;-99,00;0,60;1,10;1,00;0,60;1,00;1,00;0,90
06/01/2020;22;-99,00;0,50;-99,00;1,20;1,70;1,30;-99,00;0,80;1,60;-99,00;-99,00;0,30;1,40;1,50;2,50;1,50;1,20;0,90;0,30;1,50;0,70;0,60;2,20;0,70;-99,00;0,80;1,40;1,30;0,90;1,40;2,30;1,30
06/01/2020;23;-99,00;0,30;-99,00;1,30;1,90;1,00;-99,00;1,20;0,90;-99,00;-99,00;0,40;1,60;2,60;2,20;2,60;1,20;0,90;0,40;2,50;0,40;2,20;3,00;0,40;-99,00;1,20;1,00;1,00;1,60;0,70;3,20;1,00
06/01/2020;24;-99,00;0,20;-99,00;1,30;1,10;0,50;-99,00;1,00;0,80;-99,00;-99,00;0,30;1,90;2,00;2,00;2,40;0,30;1,20;0,30;2,30;0,10;2,30;2,20;0,20;-99,00;1,50;0,70;1,60;1,60;1,00;2,20;1,90
07/01/2020;1;-99,00;0,20;-99,00;0,80;0,80;0,20;-99,00;0,50;0,40;-99,00;-99,00;0,40;1,80;1,40;1,70;1,20;0,20;0,90;0,30;1,90;0,10;1,40;2,60;0,20;-99,00;1,00;0,40;1,40;1,40;1,20;1,50;1,70
07/01/2020;2;-99,00;0,10;-99,00;0,60;0,70;0,20;-99,00;0,30;0,20;-99,00;-99,00;0,40;1,70;1,20;2,00;0,50;0,20;0,60;0,30;1,70;0,00;0,90;2,00;0,10;-99,00;0,70;0,30;0,80;1,20;0,80;1,10;2,00
07/01/2020;3;-99,00;0,00;-99,00;0,70;0,40;0,20;-99,00;0,20;0,20;-99,00;-99,00;0,30;1,50;1,10;2,10;0,20;0,60;0,30;0,20;1,20;0,00;0,70;1,40;0,10;-99,00;0,40;0,20;0,60;0,90;0,60;0,90;1,70
07/01/2020;4;-99,00;0,00;-99,00;0,80;0,30;0,50;-99,00;0,10;0,20;-99,00;-99,00;0,20;1,30;0,80;2,00;0,30;0,50;0,10;0,20;0,20;0,00;0,60;1,40;0,10;-99,00;0,30;0,30;0,60;0,70;0,80;0,70;1,60
07/01/2020;5;-99,00;0,00;-99,00;0,40;0,30;0,20;-99,00;0,10;0,10;-99,00;-99,00;0,20;1,30;0,70;1,40;0,90;0,50;0,20;0,20;0,20;0,10;0,50;0,80;0,00;-99,00;0,60;0,10;0,60;0,80;0,50;0,60;1,40
07/01/2020;6;-99,00;0,00;-99,00;0,30;0,70;0,00;-99,00;0,10;0,40;-99,00;-99,00;0,20;1,30;0,90;1,40;1,40;0,50;0,40;0,00;0,20;0,20;0,70;1,00;0,10;-99,00;0,60;0,50;0,70;0,70;0,80;0,80;1,90
07/01/2020;7;-99,00;0,10;-99,00;1,00;0,80;0,20;-99,00;0,30;0,90;-99,00;-99,00;0,20;2,20;1,30;1,70;1,40;0,20;0,80;0,10;0,30;0,60;1,10;0,60;0,30;-99,00;0,50;1,10;1,00;1,10;0,70;1,20;3,30
07/01/2020;8;-99,00;0,20;-99,00;1,50;1,80;0,70;-99,00;0,50;1,30;-99,00;-99,00;0,20;3,10;1,50;2,00;2,30;0,30;1,70;0,10;0,80;0,60;1,30;1,30;0,60;-99,00;1,30;1,70;1,40;1,60;1,10;1,50;4,80
07/01/2020;9;-99,00;0,20;-99,00;0,70;1,10;0,80;-99,00;0,30;1,50;-99,00;-99,00;0,30;2,30;0,90;3,40;1,30;0,30;1,70;0,10;1,00;0,50;1,10;1,50;0,30;-99,00;1,80;1,10;1,50;2,30;2,40;1,40;3,30
07/01/2020;10;-99,00;0,20;-99,00;0,50;0,40;0,50;-99,00;0,10;0,90;-99,00;-99,00;0,20;0,50;0,40;0,60;0,50;0,60;1,10;0,10;1,60;0,40;0,20;1,60;0,10;-99,00;1,30;0,90;1,00;0,90;0,60;0,30;1,30
07/01/2020;11;-99,00;0,20;-99,00;0,40;0,40;0,40;-99,00;0,20;0,30;-99,00;-99,00;0,20;0,40;0,20;0,30;0,20;0,40;0,40;0,10;0,40;0,30;0,30;0,70;0,20;-99,00;1,20;0,50;0,40;0,30;0,10;0,20;0,10
07/01/2020;12;-99,00;0,30;-99,00;0,20;0,10;0,30;-99,00;0,10;0,20;-99,00;-99,00;0,30;0,20;0,10;0,40;0,30;0,20;0,10;0,30;0,10;0,30;0,10;0,20;0,10;-99,00;0,60;0,30;0,20;0,40;0,30;0,10;0,10
07/01/2020;13;-99,00;0,20;-99,00;0,00;0,10;0,10;-99,00;0,10;0,10;-99,00;-99,00;0,30;0,10;0,10;0,10;0,30;0,00;-99,00;0,20;0,00;0,20;0,20;0,00;0,10;-99,00;0,10;0,20;0,10;0,20;0,00;0,10;0,00
07/01/2020;14;-99,00;0,20;-99,00;0,00;0,10;0,20;-99,00;0,10;0,10;-99,00;-99,00;0,30;0,10;0,10;0,20;0,00;0,00;-99,00;0,10;0,10;0,20;0,10;0,00;0,10;-99,00;0,10;0,10;0,10;0,10;0,00;0,10;0,00
07/01/2020;15;-99,00;0,20;-99,00;0,10;0,10;0,20;-99,00;0,20;0,10;-99,00;-99,00;0,30;0,10;0,00;0,10;0,10;0,10;-99,00;0,10;0,00;0,20;0,00;0,10;0,20;-99,00;0,00;0,20;0,10;0,10;0,00;0,10;0,10
07/01/2020;16;-99,00;0,30;-99,00;0,10;0,10;0,20;-99,00;0,20;0,10;-99,00;-99,00;0,40;0,10;0,10;0,10;0,10;0,10;-99,00;0,00;0,10;0,20;0,00;0,10;0,20;-99,00;0,10;0,20;0,10;0,10;0,00;-99,00;0,10
07/01/2020;17;-99,00;0,30;-99,00;0,10;0,20;0,20;-99,00;0,20;0,10;-99,00;-99,00;0,40;0,10;0,10;0,30;0,30;0,20;-99,00;0,00;0,10;0,30;0,20;0,10;0,20;-99,00;0,10;0,30;0,10;0,10;0,10;-99,00;0,20
07/01/2020;18;-99,00;0,30;-99,00;0,10;0,20;0,20;-99,00;0,30;0,20;-99,00;-99,00;0,40;0,20;0,20;0,40;0,40;0,10;-99,00;0,10;0,30;0,30;0,10;0,20;0,20;-99,00;0,10;0,30;0,20;0,20;0,30;-99,00;0,20
07/01/2020;19;-99,00;0,50;-99,00;0,20;0,30;0,20;-99,00;0,30;0,30;-99,00;-99,00;0,50;0,30;0,30;0,40;0,50;0,20;-99,00;0,10;0,40;0,40;0,20;0,40;0,30;-99,00;0,40;0,50;0,30;0,30;0,30;-99,00;0,10
07/01/2020;20;-99,00;0,40;-99,00;0,30;0,30;0,20;-99,00;0,30;0,10;-99,00;-99,00;0,50;0,30;0,30;0,60;0,40;0,20;-99,00;0,20;0,40;0,30;0,20;0,40;0,30;-99,00;0,40;0,50;0,40;0,30;0,50;-99,00;0,20
07/01/2020;21;-99,00;0,30;-99,00;0,20;0,40;0,10;-99,00;0,20;0,20;-99,00;-99,00;0,40;0,30;0,10;0,60;0,30;0,10;-99,00;0,30;0,30;0,20;0,10;0,30;0,30;-99,00;0,40;0,50;0,40;0,40;0,50;-99,00;0,40
07/01/2020;22;-99,00;0,30;-99,00;0,10;0,30;0,10;-99,00;0,20;0,10;-99,00;-99,00;0,40;0,20;0,20;0,40;0,40;0,10;-99,00;0,30;0,30;0,30;0,20;0,30;0,20;-99,00;0,50;0,30;0,40;0,40;0,50;-99,00;0,60
07/01/2020;23;-99,00;0,30;-99,00;0,20;0,20;0,10;-99,00;0,20;0,20;-99,00;-99,00;0,30;0,20;0,10;0,40;0,30;0,10;-99,00;0,20;0,40;0,30;0,30;0,40;0,30;-99,00;0,50;0,20;0,30;0,30;0,40;-99,00;0,50
07/01/2020;24;-99,00;0,30;-99,00;0,20;0,10;0,20;-99,00;0,20;-99,00;-99,00;-99,00;0,30;0,10;0,10;0,40;0,20;0,20;-99,00;0,10;0,20;-99,00;0,20;0,30;0,30;-99,00;0,30;0,10;0,20;0,40;0,40;-99,00;0,50
08/01/2020;1;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00
08/01/2020;2;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00
08/01/2020;3;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00;-99,00
08/01/2020;4;-99,00;0,30;-99,00;-99,00;-99,00;-99,00;-99,00;0,10;0,00;-99,00;-99,00;0,20;-99,00;0,10;-99,00;0,00;-99,00;0,30;0,20;0,00;0,10;0,00;0,10;0,20;-99,00;0,20;-99,00;-99,00;0,30;0,10;-99,00;0,10
08/01/2020;5;-99,00;0,20;-99,00;-99,00;-99,00;-99,00;-99,00;0,10;0,00;-99,00;-99,00;0,20;-99,00;0,00;0,20;0,00;-99,00;0,40;0,20;0,10;0,10;0,10;0,10;0,20;-99,00;0,00;-99,00;-99,00;0,30;0,20;-99,00;0,20
08/01/2020;6;-99,00;0,30;-99,00;-99,00;-99,00;0,00;-99,00;0,20;0,30;-99,00;-99,00;0,20;0,20;0,30;0,30;0,20;0,10;0,50;0,10;0,10;0,10;0,30;0,30;0,20;-99,00;0,10;0,60;-99,00;0,40;0,40;-99,00;0,40
08/01/2020;7;-99,00;0,30;-99,00;0,20;0,20;0,20;-99,00;0,20;0,90;-99,00;-99,00;0,20;0,60;0,80;0,70;0,60;0,20;0,90;0,10;0,30;0,30;0,80;0,40;0,40;-99,00;0,20;0,80;-99,00;0,60;0,60;-99,00;1,00
08/01/2020;8;-99,00;0,30;-99,00;0,40;0,50;0,70;-99,00;0,50;2,10;-99,00;-99,00;0,10;0,90;0,80;1,10;0,80;0,70;0,70;0,10;0,70;0,70;0,70;0,80;0,60;-99,00;0,70;1,30;-99,00;0,80;1,10;-99,00;1,40
08/01/2020;9;-99,00;0,50;-99,00;0,40;0,90;0,70;-99,00;0,90;1,80;-99,00;-99,00;0,20;0,60;0,70;0,90;1,00;0,60;0,90;0,10;1,00;0,40;1,10;1,30;0,40;-99,00;0,80;1,00;-99,00;0,90;0,80;-99,00;1,70
08/01/2020;10;-99,00;0,70;-99,00;0,50;0,80;0,90;-99,00;0,50;0,80;-99,00;-99,00;0,20;0,30;0,80;1,00;0,90;0,60;0,40;0,10;1,10;0,30;1,10;1,10;0,50;-99,00;0,50;0,80;-99,00;0,70;0,70;-99,00;1,10
08/01/2020;11;-99,00;0,80;-99,00;0,30;1,10;0,50;-99,00;0,60;0,70;-99,00;-99,00;0,30;0,70;0,60;1,00;1,30;0,70;0,20;0,20;1,20;0,60;0,70;1,10;0,60;-99,00;0,30;0,70;-99,00;0,40;0,70;-99,00;1,10
08/01/2020;12;-99,00;0,60;-99,00;0,40;1,10;0,40;-99,00;0,70;0,90;-99,00;-99,00;0,40;0,70;0,40;1,20;1,20;0,60;0,20;0,20;1,00;0,40;0,60;1,10;0,70;-99,00;0,30;0,80;-99,00;0,50;0,80;-99,00;0,90
08/01/2020;13;-99,00;0,50;-99,00;0,40;0,80;0,40;-99,00;0,60;0,80;-99,00;-99,00;0,40;0,80;0,40;1,00;1,00;0,50;0,20;0,10;0,80;0,40;0,50;1,10;0,60;-99,00;0,30;0,80;-99,00;0,60;1,00;-99,00;0,70
08/01/2020;14;-99,00;0,40;-99,00;0,40;0,40;0,40;-99,00;0,60;0,50;-99,00;-99,00;0,40;0,40;0,30;1,00;0,50;0,60;0,20;0,10;0,50;0,40;0,50;0,90;0,50;-99,00;0,30;0,50;-99,00;0,60;0,70;-99,00;0,40
08/01/2020;15;-99,00;0,40;-99,00;0,20;0,20;0,30;-99,00;0,60;0,50;-99,00;-99,00;0,40;0,10;0,20;0,30;0,40;0,40;0,30;0,00;0,40;0,40;0,20;0,70;0,50;-99,00;0,00;0,70;-99,00;0,50;0,40;-99,00;0,20
08/01/2020;16;-99,00;0,40;-99,00;0,10;0,10;0,30;-99,00;0,60;0,40;-99,00;-99,00;0,20;0,00;0,20;0,20;0,20;0,20;0,30;0,10;0,60;0,40;0,10;0,30;0,60;-99,00;0,00;0,60;0,10;0,40;0,40;-99,00;0,10
08/01/2020;17;-99,00;0,40;-99,00;0,10;0,20;0,30;-99,00;0,60;0,30;-99,00;-99,00;0,40;0,00;0,10;0,30;0,30;0,10;0,20;0,10;0,40;0,30;0,10;0,20;0,50;-99,00;0,00;0,70;0,00;0,30;0,40;-99,00;0,10
08/01/2020;18;-99,00;0,40;-99,00;0,10;0,20;0,20;-99,00;0,60;0,40;-99,00;-99,00;0,30;0,20;0,20;0,20;0,20;0,20;0,10;0,00;0,20;0,30;0,20;0,10;0,60;-99,00;0,00;0,70;0,10;0,10;0,20;-99,00;0,20
08/01/2020;19;-99,00;0,30;-99,00;0,10;0,50;0,30;-99,00;1,00;1,40;-99,00;-99,00;0,30;0,40;0,40;0,40;0,30;0,50;0,20;0,00;0,30;0,40;0,50;0,20;0,90;-99,00;0,00;1,90;0,50;0,30;0,30;-99,00;0,60
08/01/2020;20;-99,00;0,30;-99,00;0,40;0,60;0,50;-99,00;1,00;2,10;-99,00;-99,00;0,50;0,60;0,60;0,30;0,50;0,50;0,20;0,00;0,30;0,60;0,60;0,30;0,90;-99,00;0,10;1,10;0,30;0,40;0,30;-99,00;0,50
08/01/2020;21;-99,00;0,30;-99,00;0,80;0,90;0,60;-99,00;0,90;1,20;-99,00;-99,00;0,60;0,50;0,40;0,70;1,00;0,70;0,10;0,00;0,30;0,60;0,40;0,20;1,10;-99,00;0,30;0,80;0,30;0,50;-99,00;-99,00;0,50
08/01/2020;22;-99,00;0,40;-99,00;0,60;0,70;0,60;-99,00;0,70;0,40;-99,00;-99,00;0,50;1,30;0,70;1,00;1,00;0,40;0,20;0,10;0,50;0,80;0,80;0,40;0,70;-99,00;0,80;0,90;0,50;0,70;-99,00;-99,00;1,20
